Local Timestamp Central Time (Interval Ending),UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),Wind Generation (MW),Bus average LMP_x,Houston LMP_x,Hub average LMP_x,North LMP_x,Panhandle LMP_x,South LMP_x,West LMP_x,TOTAL Actual Load (MW),Coast Actual Load (MW),East Actual Load (MW),Far West Actual Load (MW),North Actual Load (MW),North Central Actual Load (MW),Southern Actual Load (MW),South Central Actual Load (MW),West Actual Load (MW),Bus average LMP_y,Houston LMP_y,Hub average LMP_y,North LMP_y,Panhandle LMP_y,South LMP_y,West LMP_y,SystemTotal Forecast Load (MW),Houston Forecast Load (MW),North Forecast Load (MW),South Forecast Load (MW),West Forecast Load (MW),"Comision Federal de Electricidad, Laredo Net Export (MW)","Comision Federal de Electricidad, Railroad Net Export (MW)","Southwest Power Pool, East Net Export (MW)","Southwest Power Pool, North Net Export (MW)",Average Temperature (Fahrenheit),Dallas / Fort Worth Temperature (Fahrenheit),Dallas / Fort Worth Temperature Observation Time (Central),Houston International Airport Temperature (Fahrenheit),Houston International Airport Temperature Observation Time (Central),TOTAL Actual Load (MW)_lag1,Year,Month,Day,Hour,DayOfWeek,DayOfYear,IsWeekend,Month_sin,Month_cos,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos
2024-07-05 00:00:00,7/5/2024 4:15,7/4/2024 23:00,7/4/2024,24,255439.12869,217.870148,32530.5069,30841.869216,95151.80677,13.669676,19614.329076,147.214756,0.001144,78129.21226,17.4125,17.3775,17.365,17.630000000000003,17.725,16.68,17.7775,64449.92,16498.29,2256.68,6828.8,1990.25,19430.84,4831.44,10941.07,1672.54,22.26,22.24,22.82,21.54,15.47,22.5,24.99,64614.580811,16204.15099,22495.324957,16786.145071,9128.959793,-0.6,40.0,1.000489,-100.400002,87.0,89.1,2024-07-04 23:53:00,84.9,2024-07-04 23:53:00,61096.77,2024,7,5,0,4,187,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.433883739117558,-0.9009688679024191
2024-07-05 01:00:00,7/5/2024 5:15,7/5/2024 0:00,7/5/2024,1,241793.34082,215.557888,31293.82492,25699.875888,96554.34291,13.721464,19621.052320000003,382.367832,0.010124,69968.23639,17.065,17.03,17.1975,16.885,16.2575,17.1725,17.707500000000003,61096.77,15661.25,2159.4,6879.33,1885.14,18103.37,4628.87,10160.85,1618.55,27.79,27.71,28.14,27.38,25.75,27.77,29.71,60666.419922,15252.958953,20747.667821,15705.472579,8960.320568,-0.8,202.0,1.000489,-100.5,86.0,88.0,2024-07-05 00:53:00,84.0,2024-07-05 00:53:00,57777.32,2024,7,5,1,4,187,0,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2024-07-05 02:00:00,7/5/2024 6:15,7/5/2024 1:00,7/5/2024,2,229546.84074,215.599288,31857.6135,21921.790972,95124.80737,14.06702,19632.61784,848.928092,0.0,61262.55716,17.005,16.5825,18.575,14.86,7.4475,18.3125,24.54,57777.32,14943.03,2035.23,6660.03,1727.98,16959.35,4389.54,9506.79,1555.37,23.09,23.01,23.51,22.57,21.17,23.22,25.23,57272.279541,14486.264258,19381.492698,14698.715432,8705.807153,-0.6,291.100006,0.0,-100.400002,85.0,87.1,2024-07-05 01:53:00,82.9,2024-07-05 01:53:00,55159.15,2024,7,5,2,4,187,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2024-07-05 03:00:00,7/5/2024 7:15,7/5/2024 2:00,7/5/2024,3,219022.63331,215.574352,30980.060416,19950.757552,97763.66088,13.944552,19633.450528,285.467164,0.0,50989.73421,18.87,18.6375,19.7475,17.6675,13.5275,19.6025,23.0725,55159.15,14374.44,1906.45,6622.94,1654.5,15959.92,4183.58,8936.13,1521.18,19.72,19.64,20.14,19.16,17.6,20.0,21.76,54754.12915,13877.819975,18366.969097,13917.160719,8592.17936,-0.6,101.900002,0.0,-100.299995,83.9,84.9,2024-07-05 02:53:00,82.9,2024-07-05 02:53:00,53266.01,2024,7,5,3,4,187,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191
2024-07-05 04:00:00,7/5/2024 8:15,7/5/2024 3:00,7/5/2024,4,212026.17729,215.457644,30789.863764,20504.10848,99135.78403000001,13.950759999999999,19634.418304,485.947308,0.0,41618.307232,20.2125,19.7,21.745,18.1875,11.2075,21.2175,27.872500000000002,53266.01,13973.0,1821.77,6504.36,1645.38,15302.8,4026.03,8498.34,1494.33,19.0,18.93,19.29,18.59,18.29,19.24,20.39,53209.000366,13581.857242,17799.195862,13407.785845,8420.161417,-0.6,101.900002,0.0,-148.899994,82.45,82.9,2024-07-05 03:53:00,82.0,2024-07-05 03:53:00,52068.06,2024,7,5,4,4,187,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-07-05 05:00:00,7/5/2024 9:15,7/5/2024 4:00,7/5/2024,5,206582.66337999998,215.506324,31196.309212,20098.172668,96650.98312,16.526632,19634.680084,859.1110600000001,0.0,38666.480044,18.3125,16.7975,20.7225,15.4975,15.755,18.41,32.175,52068.06,13779.61,1789.03,6246.83,1539.88,14910.11,3958.08,8382.3,1462.2,18.73,18.68,19.03,18.3,18.26,19.04,20.12,52556.529297,13498.342222,17521.131837,13168.914044,8368.141194,-0.4,-0.1,0.0,-149.0,83.0,84.0,2024-07-05 04:53:00,82.0,2024-07-05 04:53:00,51864.87,2024,7,5,5,4,187,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
2024-07-05 06:00:00,7/5/2024 10:15,7/5/2024 5:00,7/5/2024,6,205988.95552000002,214.832912,33553.50316,20109.099232,92212.01398,21.013624,19633.54062,495.7911,0.013219999999999999,40336.77414,17.5025,16.6475,21.48,11.9175,0.52,21.365000000000002,35.9925,51864.87,13818.42,1767.67,6083.84,1477.03,14946.69,3928.15,8378.86,1464.21,20.04,19.99,20.36,19.57,19.48,20.4,21.47,52930.649536,13686.029834,17703.16397,13212.637861,8328.817871,0.0,-0.1,0.0,-149.099991,82.05,84.0,2024-07-05 05:53:00,80.1,2024-07-05 05:53:00,51815.22,2024,7,5,6,4,187,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2024-07-05 07:00:00,7/5/2024 11:15,7/5/2024 6:00,7/5/2024,7,205802.81102,216.257748,30938.337096,18616.497804,90549.51285,20.67118,19640.567828,1358.71398,455.698268,44437.5719,14.935,14.21,18.58,9.8025,-3.235,18.5575,31.752499999999998,51815.22,13790.35,1794.6,6042.22,1428.86,14937.34,3962.61,8428.21,1431.04,19.44,19.38,19.84,18.85,18.45,19.89,21.25,53765.699463,13860.075084,18063.274542,13467.362685,8374.987153,-0.117628,-0.1,-20.009781,-149.099991,81.05,82.0,2024-07-05 06:53:00,80.1,2024-07-05 06:53:00,52822.31,2024,7,5,7,4,187,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2024-07-05 08:00:00,7/5/2024 12:15,7/5/2024 7:00,7/5/2024,8,210116.14588,216.611268,28081.2932,17110.025492,86251.94563,20.396176,19644.773828,611.186412,13970.411632,45329.09639,12.57,12.05,15.475,8.4625,-6.29,15.525,25.8775,52822.31,14031.22,1863.43,6149.88,1540.97,15232.82,4039.56,8530.22,1434.21,17.14,17.1,17.37,16.79,16.23,17.41,18.2,54409.479248,14091.184197,18321.321285,13669.094605,8327.879161,-0.7,-0.1,-50.024448,0.0,82.9,82.9,2024-07-05 07:53:00,82.9,2024-07-05 07:53:00,56559.21,2024,7,5,8,4,187,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2024-07-05 09:00:00,7/5/2024 13:15,7/5/2024 8:00,7/5/2024,9,223694.35035999998,216.9626,24323.20878,15721.066984000001,76545.85915999999,15.72836,19648.557116,135.78916,41365.822628,48942.47115,9.045,8.9975,10.015,7.6175,0.645,10.265,13.1725,56559.21,15127.45,2035.15,6943.37,1699.91,16163.35,4169.74,8894.51,1525.73,14.05,14.04,14.09,13.98,13.72,14.1,14.25,57083.780029,14968.470278,19143.052716,14412.916245,8559.34079,-0.4,-0.1,-6.002934,0.0,85.0,84.0,2024-07-05 08:53:00,86.0,2024-07-05 08:53:00,60479.72,2024,7,5,9,4,187,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
2024-07-05 10:00:00,7/5/2024 15:00,7/5/2024 9:45,7/5/2024,10,240782.46743000002,217.025348,22740.231116000003,17370.013832,77704.33054,13.274344,19651.35576,199.864864,53870.0394,52740.25959,9.815,9.82,10.1625,9.29,6.4375,10.295,11.24,60479.72,16184.13,2226.25,7026.6,1745.21,17496.91,4562.78,9585.73,1652.11,13.6,13.6,13.6,13.6,13.6,13.6,13.61,60808.930176,16137.998659,20322.316836,15493.421467,8855.193214,-0.011277,-0.1,303.148163,0.0,87.1,87.1,2024-07-05 09:53:00,87.1,2024-07-05 09:53:00,63744.79,2024,7,5,10,4,187,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2024-07-05 11:00:00,7/5/2024 15:15,7/5/2024 10:00,7/5/2024,11,255757.62669,216.721336,23416.432992000002,17933.582852,84487.15637,13.290364,19644.466507999998,182.008904,61484.15828,50370.94932,12.3775,12.4025,12.41,12.2925,12.325,12.5975,12.345,63744.79,17214.95,2439.65,6966.86,1772.26,18613.56,4741.04,10240.53,1755.93,16.53,16.53,16.52,16.53,16.52,16.53,16.5,64717.958618,17377.853413,21627.726178,16714.584163,8997.794864,-0.6,-0.1,303.148163,-0.1,88.55,88.0,2024-07-05 10:57:00,89.1,2024-07-05 10:53:00,67343.47,2024,7,5,11,4,187,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
2024-07-05 12:00:00,7/5/2024 16:15,7/5/2024 11:00,7/5/2024,12,271104.49082,216.891084,23691.674848,18937.053904,87290.67766,36.343724,19642.697344,333.064864,65395.79437,56584.53678,10.855,11.925,11.75,8.3225,9.1375,17.04,9.705,67343.47,18297.02,2631.84,6887.55,1815.24,19661.76,5195.46,10938.1,1916.5,21.18,21.34,21.21,20.99,20.93,21.74,20.78,68414.709595,18442.902263,22840.173611,17922.651222,9208.982498,-0.5,-0.1,303.148163,0.0,85.45,79.0,2024-07-05 11:53:00,91.9,2024-07-05 11:53:00,69820.16,2024,7,5,12,4,187,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2024-07-05 13:00:00,7/5/2024 17:15,7/5/2024 12:00,7/5/2024,13,281543.13295,216.591196,26737.2196,20386.492568,88577.62214,379.542528,19637.772596,423.04710400000005,63596.15322,62132.44515,11.7325,13.805,12.41,9.095,8.02,19.2575,7.484999999999999,69820.16,19269.64,2812.6,6778.21,1819.71,20067.43,5520.64,11599.15,1952.78,25.81,26.2,26.0,25.14,25.26,27.44,25.23,71647.380249,19336.585437,23883.417376,19066.510865,9360.866572,-0.2,-0.1,303.148163,102.199997,89.5,86.0,2024-07-05 12:53:00,93.0,2024-07-05 12:53:00,72375.17,2024,7,5,13,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
2024-07-05 14:00:00,7/5/2024 18:15,7/5/2024 13:00,7/5/2024,14,290805.55036,266.663804,30941.060476,23600.940108,91169.24758,378.84944,19627.221216,767.950528,62153.6722,62376.670060000004,12.842500000000001,15.8275,13.4025,9.945,7.32,21.9425,5.89,72375.17,20086.34,2905.53,6924.53,1834.53,20524.99,5795.65,12239.55,2064.05,29.55,30.61,30.21,27.45,27.97,34.57,28.21,74359.229736,20112.83657,24700.597292,20095.680923,9450.114952,-0.6,-0.1,303.148163,110.699997,91.5,88.0,2024-07-05 13:53:00,95.0,2024-07-05 13:53:00,73837.4,2024,7,5,14,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2024-07-05 15:00:00,7/5/2024 19:15,7/5/2024 14:00,7/5/2024,15,296918.3193,350.50646,33236.205612,25154.552084000003,89368.33853000001,377.05792399999996,19610.324772,1045.686564,64810.08946,63579.01038,11.24,15.782499999999999,12.05,7.5325,3.78,22.215,2.6675,73837.4,20784.78,2931.38,6941.45,1855.17,20487.02,5992.85,12850.58,1994.17,32.53,33.82,33.33,30.12,30.84,38.13,31.25,76215.71936,20620.856663,25176.406364,20891.921931,9526.534402,-0.6,-0.1,303.148163,223.699997,88.55,81.0,2024-07-05 14:53:00,96.1,2024-07-05 14:53:00,74015.67,2024,7,5,15,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
2024-07-05 16:00:00,7/5/2024 20:15,7/5/2024 15:00,7/5/2024,16,296976.23401,406.62390800000003,34782.196228,28375.023288,91083.04258000001,378.045656,19601.114044,613.071372,60104.633369999996,62811.46147,11.7725,17.15,12.29,9.1875,5.6325,19.15,3.67,74015.67,21305.39,2950.4,6960.0,1842.23,19530.88,6146.9,13324.41,1955.46,29.95,31.75,31.08,26.63,27.76,37.55,28.37,76887.528564,20681.197357,25399.47866,21357.541696,9449.310852,-0.7,-0.1,303.148163,223.599991,87.55,80.1,2024-07-05 15:53:00,95.0,2024-07-05 15:53:00,73726.17,2024,7,5,16,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2024-07-05 17:00:00,7/5/2024 21:15,7/5/2024 16:00,7/5/2024,17,295242.76734,410.66048,35890.786172,31825.054168,95724.38264,418.31678,19598.825184,1310.740112,56586.126449999996,54819.5201,14.7775,18.145,14.8025,13.685,10.540000000000001,18.634999999999998,8.74,73726.17,21524.04,2889.18,7257.06,1876.68,18434.42,6226.41,13694.74,1823.64,31.4,33.1,32.43,28.53,29.72,37.77,30.31,76954.100342,20596.228343,25341.953944,21599.812991,9416.105063,-0.5,-0.1,304.148651,223.399994,88.0,79.0,2024-07-05 16:53:00,97.0,2024-07-05 16:53:00,72715.21,2024,7,5,17,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2024-07-05 18:00:00,7/5/2024 22:15,7/5/2024 17:00,7/5/2024,18,289356.79972999997,412.192784,38086.024832,36099.199812,99324.71807999999,715.1610919999999,19599.904736,1423.022156,48669.26268,46370.37552,20.2775,22.6125,21.65,16.7875,18.2975,27.855,19.35,72715.21,21499.6,2846.26,7309.56,1912.18,17312.91,6225.65,13866.62,1742.43,31.03,32.11,31.58,29.62,30.53,33.99,30.58,75992.32959,20210.035657,24934.323957,21590.807466,9257.16251,-0.1,-0.1,185.090469,0.0,88.0,79.0,2024-07-05 17:53:00,97.0,2024-07-05 17:53:00,70889.03,2024,7,5,18,4,187,0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2024-07-05 19:00:00,7/5/2024 23:15,7/5/2024 18:00,7/5/2024,19,282474.72930999997,411.36274399999996,37872.789412,36934.214432,100401.04209,825.193572,19598.18372,926.322372,44671.33455,42208.67756,17.9375,18.665,18.0925,17.814999999999998,18.1675,17.4775,18.4025,70889.03,20983.55,2763.96,7078.32,1891.12,16599.85,6059.51,13781.84,1730.88,29.23,29.6,29.37,29.02,29.6,29.33,29.53,74065.830078,19515.661074,24121.183845,21239.459404,9189.525756,-0.4,-0.1,305.149139,-52.099998,86.55,78.1,2024-07-05 18:53:00,95.0,2024-07-05 18:53:00,68307.92,2024,7,5,19,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2024-07-05 20:00:00,7/6/2024 0:15,7/5/2024 19:00,7/5/2024,20,271809.67911,413.1981,39007.431908,38340.698354,103000.30819,1082.838336,19608.836052,3480.66406,25696.482448000002,41404.973502,22.4625,23.0225,22.560000000000002,22.4575,22.7175,21.875,22.8925,68307.92,20246.8,2621.43,7017.46,1858.63,15833.74,5761.03,13273.88,1694.95,39.07,38.64,38.9,39.94,40.25,36.5,40.51,71478.169922,18883.939907,23121.348887,20558.020084,8914.861044,-0.6,-0.1,253.123718,-107.799995,86.55,80.1,2024-07-05 19:53:00,93.0,2024-07-05 19:53:00,66185.89,2024,7,5,20,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191
2024-07-05 21:00:00,7/6/2024 1:15,7/5/2024 20:00,7/5/2024,21,261995.82699,412.4687,45607.88789,43648.09185,107345.75823,1075.8610079999999,19612.291784,4274.840904000001,3149.801692,37293.647084,32.3125,32.3575,32.2975,32.4,32.41,32.01,32.415,66185.89,19548.14,2506.05,7108.9,1836.65,15460.34,5578.29,12562.57,1584.96,45.41,45.12,45.46,45.81,46.31,43.73,47.2,68783.541626,18286.434024,22237.842053,19658.790154,8600.475395,-0.5,-0.1,-50.024448,-149.0,85.05,80.1,2024-07-05 20:53:00,90.0,2024-07-05 20:53:00,64353.9,2024,7,5,21,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865475,-0.433883739117558,-0.9009688679024191
2024-07-05 22:00:00,7/6/2024 2:15,7/5/2024 21:00,7/5/2024,22,254260.65845,356.40448,43636.996790000005,45214.27953,107021.18825,921.762684,19619.018984,873.109652,10.939948,37401.594712,22.985,22.925,23.07,22.89,23.045,22.9625,23.5025,64353.9,18865.85,2379.41,7114.66,1823.09,15346.65,5396.25,11901.78,1526.21,33.02,32.87,33.2,33.05,33.39,32.24,34.62,67008.659912,17764.8587,21484.125793,19005.19118,8754.484239,0.187272,183.199997,-297.145233,-149.099991,82.05,75.0,2024-07-05 21:53:00,89.1,2024-07-05 21:53:00,61262.45,2024,7,5,22,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2024-07-05 23:00:00,7/6/2024 3:15,7/5/2024 22:00,7/5/2024,23,243304.08353,245.134416,39064.54398,40959.10397,104898.22949,141.795132,19614.413524,441.424212,10.951088,38780.506680000006,20.682499999999997,20.665,20.7175,20.6425,20.6875,20.689999999999998,20.875,61262.45,17901.11,2184.35,7006.22,1748.75,14604.29,5210.57,11146.09,1461.07,33.99,33.94,34.2,33.77,33.9,33.98,35.1,63962.310303,16874.251924,20403.414498,17991.433017,8693.210863,-0.5,177.199997,-50.024448,-149.099991,80.95,73.9,2024-07-05 22:53:00,88.0,2024-07-05 22:53:00,58124.65,2024,7,5,23,4,187,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025215,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2024-07-06 00:00:00,7/6/2024 4:15,7/5/2024 23:00,7/5/2024,24,231410.82274,216.973188,38262.93824,34293.271184,104265.16579,13.73542,19622.254472,702.9283680000001,10.852,34625.827648,21.5175,21.3925,22.175,20.5775,20.91,22.1925,24.535,58124.65,16992.2,2049.99,6980.67,1685.81,13756.14,4813.69,10397.9,1448.25,27.88,27.85,28.09,27.6,27.68,28.09,28.82,60663.159912,15950.19906,19208.636076,16895.814433,8608.510343,-0.1,291.300018,0.0,-149.099991,80.05,73.0,2024-07-05 23:53:00,87.1,2024-07-05 23:53:00,54797.12,2024,7,6,0,5,188,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.9749279121818235,-0.2225209339563146
2024-07-06 01:00:00,7/6/2024 5:15,7/6/2024 0:00,7/6/2024,1,218062.85767,227.61088,37724.326868,31107.277192,100342.83416,13.886887999999999,19630.431652,647.34626,8.694048,29161.647356,20.29,20.115000000000002,21.267500000000002,18.9075,19.395,21.3,24.745,54797.12,16084.05,1904.61,6758.2,1571.12,12914.21,4524.73,9664.53,1375.67,23.53,23.47,23.82,23.14,22.96,23.8,24.87,57089.179443,14931.270561,17890.241385,15784.615799,8483.051698,-0.8,291.600006,3.001467,-168.599991,79.5,73.0,2024-07-06 00:53:00,86.0,2024-07-06 00:53:00,52134.15,2024,7,6,1,5,188,1,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,-0.9749279121818235,-0.2225209339563146
2024-07-06 02:00:00,7/6/2024 6:15,7/6/2024 1:00,7/6/2024,2,207790.71317,227.506148,37375.625203999996,29243.632579999998,98525.93599,19.840248000000003,19637.837432,433.6771,0.001488,23146.110632,20.64,20.305,21.6125,19.3425,20.887500000000003,21.3475,25.4525,52134.15,15317.15,1783.99,6683.49,1519.97,12188.7,4317.97,9019.61,1303.26,22.95,22.88,23.29,22.49,22.55,23.27,24.54,54280.579346,14164.395059,16829.087636,14887.277967,8399.818683,65.799995,291.100006,2.000978,-168.599991,78.95,73.0,2024-07-06 01:53:00,84.9,2024-07-06 01:53:00,50399.81,2024,7,6,2,5,188,1,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146
2024-07-06 03:00:00,7/6/2024 7:15,7/6/2024 2:00,7/6/2024,3,200229.39967,227.35172,35805.401632,27254.408456,98320.80034,21.10782,19645.086712,437.646996,0.0014399999999999999,19628.483656,19.6825,19.025,20.29,19.1275,21.6425,19.075,23.9375,50399.81,14715.93,1710.58,6724.19,1541.0,11740.96,4158.28,8534.42,1274.43,21.8,21.72,22.22,21.2,21.26,22.23,23.74,52117.409424,13525.406404,16101.92511,14124.326169,8365.751741,65.299995,197.300003,1.000489,-168.5,78.5,73.0,2024-07-06 02:53:00,84.0,2024-07-06 02:53:00,48767.78,2024,7,6,3,5,188,1,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,-0.9749279121818235,-0.2225209339563146
2024-07-06 04:00:00,7/6/2024 8:15,7/6/2024 3:00,7/6/2024,4,193566.15897,227.284416,34949.412188,25835.423032,96581.33419,21.091436,19647.317632,412.51832,0.001632,16671.806388,18.595,18.067500000000003,19.627499999999998,17.305,19.5925,18.945,24.1875,48767.78,14294.01,1630.55,6687.83,1486.45,11373.68,3959.62,8122.46,1213.17,20.63,20.56,21.09,19.98,20.09,21.13,22.7,50502.07019,13184.470539,15475.647571,13557.626875,8284.325206,25.6,80.300003,3.001467,-168.599991,78.45,72.0,2024-07-06 03:53:00,84.9,2024-07-06 03:53:00,47880.11,2024,7,6,4,5,188,1,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146
2024-07-06 05:00:00,7/6/2024 9:15,7/6/2024 4:00,7/6/2024,5,189322.01114,227.11786,35334.025768,25239.73796,95926.44698,17.395544,19646.146472,429.88219200000003,0.00168,13632.540344000001,18.1825,17.8275,19.23,16.7825,18.3775,18.9375,23.365000000000002,47880.11,14039.14,1582.31,6609.23,1451.83,11249.81,3843.31,7879.6,1224.89,20.01,19.93,20.52,19.26,19.46,20.57,22.34,49506.610474,12955.835647,15091.705194,13213.495416,8245.574216,4.3,-0.1,3.001467,-168.599991,78.0,72.0,2024-07-06 04:53:00,84.0,2024-07-06 04:53:00,47359.05,2024,7,6,5,5,188,1,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,-0.9749279121818235,-0.2225209339563146
2024-07-06 06:00:00,7/6/2024 10:15,7/6/2024 5:00,7/6/2024,6,187408.98533,226.73748799999998,34841.86466,24472.138144,95799.78175,13.828416,19648.50316,707.1036839999999,0.001536,12428.910224,17.56,17.4225,18.74,15.835,16.5625,18.985,22.72,47359.05,13908.45,1533.37,6577.78,1455.05,11209.48,3741.05,7726.94,1206.92,23.09,23.01,23.53,22.46,22.7,23.53,25.1,49084.929688,12889.505542,14975.992459,13008.544784,8210.886902,-0.6,-0.1,3.001467,-168.5,77.45,72.0,2024-07-06 05:53:00,82.9,2024-07-06 05:53:00,46944.19,2024,7,6,6,5,188,1,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146
2024-07-06 07:00:00,7/6/2024 11:15,7/6/2024 6:00,7/6/2024,7,185698.72158,222.21946,34500.60856,23650.167324000002,96442.6164,13.788908,19654.245232,1047.2131319999999,390.41900799999996,10064.824884,17.87,17.4575,19.105,16.2025,18.225,18.8175,23.945,46944.19,13765.11,1520.78,6533.84,1459.16,11282.73,3598.9,7565.65,1218.01,22.09,21.99,22.61,21.35,21.62,22.61,24.5,48777.239624,12840.964557,14893.752617,12858.42079,8184.10166,-0.6,-0.1,-123.06015,-168.699997,77.5,73.0,2024-07-06 06:53:00,82.0,2024-07-06 06:53:00,47811.29,2024,7,6,7,5,188,1,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,-0.9749279121818235,-0.2225209339563146
2024-07-06 08:00:00,7/6/2024 12:15,7/6/2024 7:00,7/6/2024,8,188935.66798,222.48744,32205.11904,20388.753088,94430.6337,13.645968,19656.172663999998,713.245084,14131.633272,8187.971376,16.165,16.0,16.985,15.0,15.844999999999999,17.015,19.935,47811.29,13931.97,1573.81,6584.09,1489.5,11728.99,3625.61,7630.0,1247.3,18.19,18.16,18.42,17.84,17.98,18.46,19.21,49128.769531,13004.655511,15044.628975,12910.914764,8168.570281,-0.5,-0.1,-223.109039,-52.0,80.4,75.9,2024-07-06 07:53:00,84.9,2024-07-06 07:53:00,51633.76,2024,7,6,8,5,188,1,-0.4999999999999998,-0.8660254037844388,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146
2024-07-06 09:00:00,7/6/2024 13:15,7/6/2024 8:00,7/6/2024,9,203444.54475,222.5678,28598.002772,18335.815172000002,91230.85715,13.426203999999998,19664.059396,250.162892,44348.385178,4143.510416,14.42,14.275,14.485,14.3,14.360000000000001,14.625,14.7425,51633.76,15004.56,1722.96,7043.66,1596.04,12824.76,3928.53,8173.24,1340.01,16.3,16.21,16.38,16.17,16.23,16.46,16.66,51915.309937,13826.560882,16042.963664,13751.601933,8294.183458,-0.6,-0.1,-149.072861,0.0,82.6,78.1,2024-07-06 08:53:00,87.1,2024-07-06 08:53:00,55466.43,2024,7,6,9,5,188,1,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,-0.9749279121818235,-0.2225209339563146
2024-07-06 10:00:00,7/6/2024 15:00,7/6/2024 9:45,7/6/2024,10,219878.88497,222.989152,27641.584047999997,18880.529492,87581.49736000001,13.325068,19666.986092,410.734684,65575.34729,2592.884572,14.897499999999999,10.655000000000001,14.9175,13.765,14.26,20.75,14.4975,55466.43,16120.65,1930.95,7124.78,1676.83,14032.16,4226.21,8942.39,1412.46,18.26,17.96,18.28,18.14,18.17,18.74,18.28,55819.459351,15008.987867,17420.296573,14912.023302,8478.151608,-0.5,-0.1,1.000489,0.0,86.45,82.9,2024-07-06 09:53:00,90.0,2024-07-06 09:53:00,60187.09,2024,7,6,10,5,188,1,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146
